,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
question.v,65.60000000000001,97.6,49.4,2.1,12.4,1.2,11.737120600896969
happen.v,91.0,99.5,83.89999999999999,3.1,16.6,1.7000000000000002,16.79583281650541
insist.v,65.0,92.60000000000001,50.1,2.4,6.0,1.5,12.489995996796797
observe.v,48.199999999999996,97.6,32.0,2.1999999999999997,21.3,1.2,10.2975725294848
lie.v,84.6,96.7,75.1,0.8,2.9000000000000004,0.5,8.226785520481252
deploy.v,57.9,89.2,42.9,16.6,32.300000000000004,11.1,31.00225798228252
accommodate.v,50.0,63.6,41.199999999999996,27.200000000000003,35.199999999999996,22.1,36.878177829171555
sniff.v,41.4,56.2,32.7,22.2,31.7,17.1,30.31633223198347
straighten.v,48.5,89.5,33.300000000000004,8.6,27.700000000000003,5.1,20.42302622042091
pursue.v,28.9,17.5,82.8,3.4000000000000004,2.0,11.3,9.912618221237011
defend.v,70.7,94.6,56.39999999999999,2.3,7.8,1.4000000000000001,12.751862609046569
divide.v,55.1,88.4,40.0,17.0,37.3,11.0,30.605555051330143
mean,53.713,76.633,47.168,9.658999999999999,18.134,10.533,17.30094247358552
