,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
expose.v,27.500000000000004,18.9,51.1,9.700000000000001,6.800000000000001,16.7,16.332482971061076
conclude.v,44.4,59.699999999999996,35.4,12.8,18.3,9.8,23.839463081202144
appeal.v,31.8,32.9,30.9,4.2,4.3,4.0,11.556816170554933
owe.v,39.900000000000006,45.2,35.699999999999996,16.7,17.8,15.8,25.813368629452455
mount.v,38.1,58.599999999999994,28.299999999999997,30.2,40.699999999999996,24.0,33.92079008513805
regain.v,16.400000000000002,9.3,71.39999999999999,21.5,13.200000000000001,59.4,18.777646284878198
relax.v,19.400000000000002,12.2,47.099999999999994,17.9,12.9,29.2,18.63491346907734
cultivate.v,23.9,15.9,47.8,30.7,24.4,41.6,27.087450969037302
violate.v,64.9,49.4,94.89999999999999,4.2,2.4,14.299999999999999,16.50999697153213
commit.v,53.7,50.7,56.99999999999999,6.7,7.000000000000001,6.4,18.9681311678299
pour.v,44.800000000000004,58.4,36.3,13.4,18.2,10.6,24.501428529781688
deny.v,28.799999999999997,18.099999999999998,71.3,4.6,3.0,9.8,11.509995655950526
lay.v,43.6,61.8,33.7,8.4,13.100000000000001,6.2,19.1373979422491
shave.v,39.1,28.799999999999997,60.8,10.100000000000001,7.199999999999999,16.5,19.872342589639505
weigh.v,43.9,42.0,46.0,40.5,41.8,39.300000000000004,42.16574439044092
apply.v,36.3,50.0,28.499999999999996,1.6,2.3,1.2,7.62102355330306
level.v,33.900000000000006,33.900000000000006,33.900000000000006,16.400000000000002,17.2,15.6,23.57880404091777
presume.v,60.5,50.0,76.7,0.8999999999999999,0.7000000000000001,1.2,7.379024325749306
wait.v,66.0,50.0,97.1,0.0,0.0,0.2,0.0
stick.v,42.8,59.8,33.4,8.3,12.1,6.3,18.847811544049353
separate.v,19.6,11.200000000000001,80.0,13.0,7.8,39.5,15.962455951387932
reap.v,45.9,29.799999999999997,100.0,27.800000000000004,16.1,100.0,35.721422144142025
signal.v,26.3,15.9,75.4,29.099999999999998,19.3,59.199999999999996,27.664598316259717
swim.v,25.900000000000002,15.1,93.0,7.5,4.1000000000000005,47.9,13.937359864766355
slow.v,48.9,34.300000000000004,85.1,2.8000000000000003,1.7999999999999998,7.3,11.70128198104806
question.v,53.2,54.1,52.2,5.5,5.6000000000000005,5.4,17.10555465338672
happen.v,64.3,52.7,82.6,1.2,0.8999999999999999,1.9,8.784076502399099
insist.v,40.8,33.900000000000006,51.300000000000004,2.4,1.9,3.1,9.895453501482384
observe.v,41.6,59.099999999999994,32.1,3.5999999999999996,5.6000000000000005,2.7,12.237646832622683
lie.v,60.199999999999996,50.1,75.3,0.7000000000000001,0.6,0.8999999999999999,6.491532946846993
deploy.v,30.0,20.3,57.699999999999996,42.8,32.4,62.9,35.832945734337834
accommodate.v,37.5,27.3,60.0,62.8,50.0,84.3,48.52834223420371
sniff.v,32.1,40.6,26.5,7.1,9.6,5.6000000000000005,15.096688378581575
straighten.v,44.800000000000004,57.9,36.6,6.4,8.9,5.0,16.93280839081338
pursue.v,32.6,20.3,83.89999999999999,11.200000000000001,6.7,34.300000000000004,19.108113459993902
defend.v,41.4,32.6,56.599999999999994,0.5,0.4,0.7000000000000001,4.54972526643093
divide.v,38.7,40.6,37.0,17.8,19.7,16.2,26.246142573719286
mean,35.77,33.358000000000004,49.653,14.496000000000002,12.636000000000003,20.826999999999998,19.08358258478208
