,fscore,precision,recall,vmeasure,homogenity,completeness,(fs * vm) ** 0.5
en__20__tf-idf-weighted__agglomerative__dummy.json,52.71300000000001,73.375,49.001000000000005,13.821,23.657999999999998,15.408,22.693812171234267
en__20__tf-idf-weighted__kmeans__dummy.json,42.332,44.133,51.923,17.154999999999998,17.387999999999998,21.775,24.046242128735827
